,x,LEG,LEG-TV,LIME,CShap,KernelSHAP,GradCam
70,70,0.005005005005005005,0.02002002002002002,0.004004004004004004,0.0990990990990991,0.026026026026026026,0.026026026026026026
71,71,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.005005005005005005,0.001001001001001001,0.001001001001001001
72,72,0.001001001001001001,0.005005005005005005,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.001001001001001001
73,73,0.006006006006006006,0.015015015015015015,0.004004004004004004,0.04604604604604605,0.01001001001001001,0.09109109109109109
74,74,0.06506506506506507,0.015015015015015015,0.04804804804804805,0.012012012012012012,0.018018018018018018,0.02002002002002002
75,75,0.008008008008008008,0.008008008008008008,0.011011011011011011,0.0940940940940941,0.023023023023023025,0.028028028028028028
76,76,0.057057057057057055,0.07307307307307308,0.08408408408408408,0.21621621621621623,0.07707707707707707,0.27227227227227224
77,77,0.001001001001001001,0.002002002002002002,0.001001001001001001,0.005005005005005005,0.001001001001001001,0.002002002002002002
78,78,0.03803803803803804,0.014014014014014014,0.05405405405405406,0.2752752752752753,0.02702702702702703,0.04104104104104104
79,79,0.024024024024024024,0.029029029029029027,0.002002002002002002,0.02702702702702703,0.026026026026026026,0.14114114114114115
80,80,0.005005005005005005,0.003003003003003003,0.04604604604604605,0.005005005005005005,0.002002002002002002,0.008008008008008008
81,81,0.03203203203203203,0.055055055055055056,0.005005005005005005,0.07807807807807808,0.018018018018018018,0.03403403403403403
82,82,0.005005005005005005,0.002002002002002002,0.001001001001001001,0.001001001001001001,0.003003003003003003,0.005005005005005005
83,83,0.011011011011011011,0.35735735735735735,0.016016016016016016,0.16016016016016016,0.04704704704704705,0.17217217217217218
84,84,0.04904904904904905,0.05105105105105105,0.07007007007007007,0.10010010010010009,0.07007007007007007,0.06106106106106106
85,85,0.055055055055055056,0.04604604604604605,0.062062062062062065,0.05405405405405406,0.03303303303303303,0.09309309309309309
86,86,0.12812812812812813,0.1021021021021021,0.14514514514514515,0.1091091091091091,0.2172172172172172,0.2882882882882883
87,87,0.004004004004004004,0.006006006006006006,0.005005005005005005,0.008008008008008008,0.016016016016016016,0.007007007007007007
88,88,0.42542542542542544,0.4084084084084084,0.26426426426426425,0.5025025025025025,0.4244244244244244,0.43243243243243246
89,89,0.022022022022022022,0.014014014014014014,0.001001001001001001,0.16716716716716717,0.012012012012012012,0.003003003003003003
90,90,0.01001001001001001,0.01001001001001001,0.006006006006006006,0.04904904904904905,0.013013013013013013,0.06106106106106106
91,91,0.024024024024024024,0.023023023023023025,0.01001001001001001,0.05105105105105105,0.017017017017017015,0.02102102102102102
92,92,0.06006006006006006,0.004004004004004004,0.037037037037037035,0.45845845845845845,0.14414414414414414,0.25925925925925924
