,x,LEG,LEG-TV,LIME,CShap,KernelSHAP,GradCam
47,47,0.03203203203203203,0.004004004004004004,0.001001001001001001,0.004004004004004004,0.003003003003003003,0.005005005005005005
48,48,0.04704704704704705,0.016016016016016016,0.08208208208208208,0.03803803803803804,0.018018018018018018,0.043043043043043044
49,49,0.1991991991991992,0.22822822822822822,0.23223223223223222,0.2062062062062062,0.16616616616616617,0.012012012012012012
50,50,0.16316316316316315,0.10010010010010009,0.16616616616616617,0.0960960960960961,0.022022022022022022,0.04004004004004004
51,51,0.1031031031031031,0.10510510510510511,0.17917917917917917,0.07007007007007007,0.08108108108108109,0.14114114114114115
52,52,0.0970970970970971,0.09109109109109109,0.07707707707707707,0.02002002002002002,0.005005005005005005,0.04204204204204204
53,53,0.017017017017017015,0.07007007007007007,0.006006006006006006,0.18218218218218218,0.018018018018018018,0.01901901901901902
54,54,0.006006006006006006,0.004004004004004004,0.009009009009009009,0.004004004004004004,0.014014014014014014,0.007007007007007007
55,55,0.17017017017017017,0.15715715715715717,0.18218218218218218,0.18518518518518517,0.08208208208208208,0.11311311311311312
56,56,0.05905905905905906,0.014014014014014014,0.004004004004004004,0.02702702702702703,0.006006006006006006,0.003003003003003003
57,57,0.08108108108108109,0.04804804804804805,0.06606606606606606,0.1921921921921922,0.0970970970970971,0.15015015015015015
58,58,0.26626626626626626,0.2752752752752753,0.14014014014014015,0.5015015015015015,0.15315315315315314,0.26226226226226224
59,59,0.36036036036036034,0.2902902902902903,0.2072072072072072,0.32432432432432434,0.03303303303303303,0.14314314314314314
60,60,0.3563563563563564,0.40040040040040037,0.07707707707707707,0.24524524524524524,0.009009009009009009,0.11011011011011011
61,61,0.023023023023023025,0.007007007007007007,0.014014014014014014,0.024024024024024024,0.02002002002002002,0.003003003003003003
62,62,0.5655655655655656,0.6106106106106106,0.1781781781781782,0.4044044044044044,0.2132132132132132,0.19519519519519518
63,63,0.007007007007007007,0.01001001001001001,0.002002002002002002,0.01901901901901902,0.008008008008008008,0.01001001001001001
64,64,0.014014014014014014,0.031031031031031032,0.06306306306306306,0.03903903903903904,0.05205205205205205,0.08708708708708708
65,65,0.2012012012012012,0.24624624624624625,0.3383383383383383,0.44744744744744747,0.16816816816816815,0.42042042042042044
66,66,0.32232232232232233,0.26726726726726724,0.7087087087087087,0.13013013013013014,0.0970970970970971,0.07107107107107107
67,67,0.35235235235235235,0.3103103103103103,0.42342342342342343,0.1991991991991992,0.3613613613613614,0.7657657657657657
68,68,0.03203203203203203,0.022022022022022022,0.001001001001001001,0.001001001001001001,0.002002002002002002,0.006006006006006006
69,69,0.11011011011011011,0.08508508508508508,0.024024024024024024,0.08608608608608609,0.03003003003003003,0.11811811811811812
70,70,0.008008008008008008,0.02702702702702703,0.003003003003003003,0.04204204204204204,0.028028028028028028,0.029029029029029027
71,71,0.004004004004004004,0.006006006006006006,0.002002002002002002,0.005005005005005005,0.006006006006006006,0.004004004004004004
72,72,0.01001001001001001,0.014014014014014014,0.004004004004004004,0.002002002002002002,0.005005005005005005,0.005005005005005005
73,73,0.015015015015015015,0.017017017017017015,0.004004004004004004,0.017017017017017015,0.06806806806806806,0.007007007007007007
74,74,0.13213213213213212,0.08408408408408408,0.15115115115115116,0.19519519519519518,0.018018018018018018,0.026026026026026026
75,75,0.0960960960960961,0.07207207207207207,0.04804804804804805,0.15115115115115116,0.022022022022022022,0.03203203203203203
76,76,0.21421421421421422,0.16716716716716717,0.16016016016016016,0.22322322322322322,0.14714714714714713,0.2852852852852853
77,77,0.009009009009009009,0.04604604604604605,0.001001001001001001,0.015015015015015015,0.001001001001001001,0.005005005005005005
78,78,0.08408408408408408,0.050050050050050046,0.007007007007007007,0.2852852852852853,0.05305305305305305,0.04204204204204204
79,79,0.09509509509509509,0.04004004004004004,0.002002002002002002,0.07807807807807808,0.025025025025025023,0.17617617617617617
80,80,0.004004004004004004,0.007007007007007007,0.07307307307307308,0.018018018018018018,0.009009009009009009,0.014014014014014014
81,81,0.04504504504504504,0.06706706706706707,0.011011011011011011,0.13013013013013014,0.025025025025025023,0.03003003003003003
82,82,0.001001001001001001,0.002002002002002002,0.002002002002002002,0.013013013013013013,0.004004004004004004,0.004004004004004004
83,83,0.0890890890890891,0.11611611611611611,0.16016016016016016,0.12412412412412413,0.04504504504504504,0.04004004004004004
84,84,0.0890890890890891,0.0970970970970971,0.056056056056056056,0.17217217217217218,0.08608608608608609,0.1061061061061061
85,85,0.0890890890890891,0.3743743743743744,0.01901901901901902,0.08408408408408408,0.055055055055055056,0.09309309309309309
86,86,0.1961961961961962,0.24824824824824826,0.24024024024024024,0.34634634634634637,0.2062062062062062,0.4124124124124124
87,87,0.03203203203203203,0.018018018018018018,0.05305305305305305,0.043043043043043044,0.009009009009009009,0.013013013013013013
88,88,0.5285285285285285,0.6466466466466466,0.6456456456456456,0.47047047047047047,0.3353353353353353,0.43243243243243246
89,89,0.016016016016016016,0.016016016016016016,0.03203203203203203,0.2552552552552553,0.009009009009009009,0.050050050050050046
90,90,0.0920920920920921,0.0920920920920921,0.01901901901901902,0.023023023023023025,0.005005005005005005,0.2652652652652653
91,91,0.09009009009009009,0.16516516516516516,0.05905905905905906,0.028028028028028028,0.025025025025025023,0.018018018018018018
92,92,0.07407407407407407,0.05205205205205205,0.5555555555555556,0.35735735735735735,0.17517517517517517,0.43043043043043044
93,93,0.2112112112112112,0.058058058058058054,0.016016016016016016,0.5065065065065065,0.11211211211211211,0.12212212212212212
94,94,0.11411411411411411,0.13613613613613612,0.08208208208208208,0.07007007007007007,0.04904904904904905,0.0980980980980981
95,95,0.07307307307307308,0.1931931931931932,0.04204204204204204,0.2972972972972973,0.11711711711711711,0.03803803803803804
96,96,0.07707707707707707,0.02002002002002002,0.03903903903903904,0.15615615615615616,0.022022022022022022,0.0990990990990991
97,97,0.07307307307307308,0.006006006006006006,0.06806806806806806,0.01001001001001001,0.04104104104104104,0.017017017017017015
98,98,0.07207207207207207,0.011011011011011011,0.01001001001001001,0.07207207207207207,0.05305305305305305,0.03003003003003003
99,99,0.03003003003003003,0.026026026026026026,0.14714714714714713,0.023023023023023025,0.02102102102102102,0.026026026026026026
100,100,0.13413413413413414,0.13713713713713713,0.009009009009009009,0.001001001001001001,0.03303303303303303,0.001001001001001001
101,101,0.4014014014014014,0.1021021021021021,0.05305305305305305,0.05105105105105105,0.06306306306306306,0.015015015015015015
102,102,0.03803803803803804,0.11211211211211211,0.15915915915915915,0.0920920920920921,0.015015015015015015,0.055055055055055056
103,103,0.014014014014014014,0.044044044044044044,0.002002002002002002,0.001001001001001001,0.001001001001001001,0.001001001001001001
104,104,0.004004004004004004,0.017017017017017015,0.013013013013013013,0.04804804804804805,0.012012012012012012,0.016016016016016016
105,105,0.23623623623623624,0.22122122122122123,0.16116116116116116,0.2602602602602603,0.17917917917917917,0.26126126126126126
106,106,0.12712712712712712,0.08608608608608609,0.1841841841841842,0.35035035035035034,0.11911911911911911,0.13713713713713713
107,107,0.17917917917917917,0.07207207207207207,0.02102102102102102,0.1061061061061061,0.004004004004004004,0.006006006006006006
108,108,0.22822822822822822,0.13613613613613612,0.14514514514514515,0.2272272272272272,0.2072072072072072,0.5095095095095095
109,109,0.001001001001001001,0.002002002002002002,0.001001001001001001,0.002002002002002002,0.004004004004004004,0.002002002002002002
110,110,0.10810810810810811,0.23223223223223222,0.6576576576576576,0.18518518518518517,0.08508508508508508,0.13913913913913914
111,111,0.06106106106106106,0.24624624624624625,0.09109109109109109,0.43843843843843844,0.35835835835835833,0.14514514514514515
112,112,0.06306306306306306,0.0970970970970971,0.17917917917917917,0.04204204204204204,0.013013013013013013,0.02102102102102102
113,113,0.012012012012012012,0.002002002002002002,0.004004004004004004,0.003003003003003003,0.005005005005005005,0.024024024024024024
114,114,0.015015015015015015,0.018018018018018018,0.014014014014014014,0.011011011011011011,0.002002002002002002,0.005005005005005005
115,115,0.24424424424424424,0.2122122122122122,0.5835835835835835,0.1971971971971972,0.12112112112112113,0.4164164164164164
116,116,0.007007007007007007,0.005005005005005005,0.014014014014014014,0.06406406406406406,0.006006006006006006,0.005005005005005005
117,117,0.01901901901901902,0.007007007007007007,0.006006006006006006,0.008008008008008008,0.003003003003003003,0.002002002002002002
118,118,0.013013013013013013,0.005005005005005005,0.07107107107107107,0.007007007007007007,0.001001001001001001,0.004004004004004004
119,119,0.018018018018018018,0.009009009009009009,0.01901901901901902,0.001001001001001001,0.002002002002002002,0.002002002002002002
120,120,0.25925925925925924,0.2802802802802803,0.23023023023023023,0.2682682682682683,0.11211211211211211,0.15315315315315314
121,121,0.11411411411411411,0.14314314314314314,0.5875875875875876,0.16216216216216217,0.15815815815815815,0.17117117117117117
122,122,0.04104104104104104,0.062062062062062065,0.08808808808808809,0.06406406406406406,0.037037037037037035,0.029029029029029027
123,123,0.002002002002002002,0.002002002002002002,0.07307307307307308,0.007007007007007007,0.012012012012012012,0.02702702702702703
124,124,0.22122122122122123,0.2112112112112112,0.26626626626626626,0.30430430430430433,0.07107107107107107,0.062062062062062065
125,125,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.007007007007007007,0.07107107107107107,0.005005005005005005
126,126,0.4034034034034034,0.2502502502502503,0.11411411411411411,0.26126126126126126,0.15215215215215216,0.3163163163163163
127,127,0.23323323323323322,0.2502502502502503,0.7857857857857857,0.1921921921921922,0.2112112112112112,0.16116116116116116
128,128,0.007007007007007007,0.009009009009009009,0.013013013013013013,0.006006006006006006,0.015015015015015015,0.022022022022022022
129,129,0.037037037037037035,0.055055055055055056,0.17117117117117117,0.1011011011011011,0.08108108108108109,0.12312312312312312
130,130,0.029029029029029027,0.024024024024024024,0.003003003003003003,0.022022022022022022,0.01901901901901902,0.01001001001001001
131,131,0.08308308308308308,0.04904904904904905,0.04604604604604605,0.10010010010010009,0.04804804804804805,0.03803803803803804
132,132,0.05205205205205205,0.06106106106106106,0.04704704704704705,0.11311311311311312,0.044044044044044044,0.08808808808808809
133,133,0.37237237237237236,0.4394394394394394,0.2652652652652653,0.5375375375375375,0.2772772772772773,0.27927927927927926
134,134,0.12212212212212212,0.05105105105105105,0.5905905905905906,0.21421421421421422,0.055055055055055056,0.07307307307307308
135,135,0.06906906906906907,0.007007007007007007,0.011011011011011011,0.04704704704704705,0.11411411411411411,0.004004004004004004
136,136,0.16316316316316315,0.3563563563563564,0.33233233233233234,0.35535535535535534,0.1971971971971972,0.36736736736736736
137,137,0.4094094094094094,0.11911911911911911,0.16216216216216217,0.022022022022022022,0.024024024024024024,0.08808808808808809
138,138,0.26726726726726724,0.2082082082082082,0.07107107107107107,0.07207207207207207,0.07907907907907907,0.0990990990990991
139,139,0.5945945945945946,0.5955955955955956,0.14214214214214213,0.6216216216216216,0.13113113113113112,0.009009009009009009
140,140,0.044044044044044044,0.14214214214214213,0.05105105105105105,0.03003003003003003,0.031031031031031032,0.057057057057057055
141,141,0.03803803803803804,0.028028028028028028,0.008008008008008008,0.02102102102102102,0.05305305305305305,0.04104104104104104
142,142,0.0960960960960961,0.1031031031031031,0.26626626626626626,0.24224224224224225,0.1031031031031031,0.48648648648648646
143,143,0.11211211211211211,0.15115115115115116,0.3253253253253253,0.18618618618618618,0.09309309309309309,0.37537537537537535
144,144,0.1961961961961962,0.06706706706706707,0.43543543543543545,0.06606606606606606,0.0920920920920921,0.08408408408408408
145,145,0.13713713713713713,0.06406406406406406,0.08608608608608609,0.06106106106106106,0.022022022022022022,0.05205205205205205
146,146,0.003003003003003003,0.002002002002002002,0.002002002002002002,0.11811811811811812,0.001001001001001001,0.006006006006006006
147,147,0.004004004004004004,0.004004004004004004,0.006006006006006006,0.022022022022022022,0.02702702702702703,0.003003003003003003
148,148,0.15915915915915915,0.20520520520520522,0.08608608608608609,0.12212212212212212,0.1021021021021021,0.09109109109109109
149,149,0.001001001001001001,0.001001001001001001,0.03203203203203203,0.011011011011011011,0.03303303303303303,0.003003003003003003
150,150,0.09009009009009009,0.06006006006006006,0.23223223223223222,0.018018018018018018,0.037037037037037035,0.40040040040040037
151,151,0.13213213213213212,0.006006006006006006,0.028028028028028028,0.014014014014014014,0.03403403403403403,0.009009009009009009
152,152,0.22022022022022023,0.004004004004004004,0.04004004004004004,0.01901901901901902,0.012012012012012012,0.009009009009009009
153,153,0.037037037037037035,0.01001001001001001,0.06306306306306306,0.058058058058058054,0.025025025025025023,0.02002002002002002
154,154,0.1781781781781782,0.3053053053053053,0.6256256256256256,0.30430430430430433,0.2602602602602603,0.3383383383383383
155,155,0.014014014014014014,0.029029029029029027,0.013013013013013013,0.058058058058058054,0.029029029029029027,0.23823823823823823
156,156,0.22622622622622623,0.11711711711711711,0.07107107107107107,0.09009009009009009,0.12312312312312312,0.08008008008008008
157,157,0.05205205205205205,0.05205205205205205,0.5005005005005005,0.09509509509509509,0.0980980980980981,0.45045045045045046
158,158,0.3563563563563564,0.4064064064064064,0.04904904904904905,0.25325325325325326,0.12112112112112113,0.3063063063063063
159,159,0.06406406406406406,0.0960960960960961,0.04004004004004004,0.1011011011011011,0.02002002002002002,0.01901901901901902
160,160,0.2092092092092092,0.16416416416416416,0.050050050050050046,0.21621621621621623,0.14514514514514515,0.7207207207207207
161,161,0.3003003003003003,0.25125125125125125,0.12512512512512514,0.0980980980980981,0.07707707707707707,0.04504504504504504
162,162,0.037037037037037035,0.025025025025025023,0.13413413413413414,0.12712712712712712,0.07707707707707707,0.14014014014014015
163,163,0.003003003003003003,0.018018018018018018,0.001001001001001001,0.001001001001001001,0.011011011011011011,0.001001001001001001
164,164,0.23823823823823823,0.22422422422422422,0.5345345345345345,0.4014014014014014,0.25625625625625625,0.22322322322322322
165,165,0.13313313313313313,0.16016016016016016,0.5375375375375375,0.13813813813813813,0.04904904904904905,0.15015015015015015
166,166,0.08408408408408408,0.057057057057057055,0.04504504504504504,0.07007007007007007,0.04604604604604605,0.12512512512512514
167,167,0.05405405405405406,0.07507507507507508,0.11811811811811812,0.1991991991991992,0.025025025025025023,0.31931931931931934
168,168,0.2112112112112112,0.18618618618618618,0.26726726726726724,0.10710710710710711,0.08108108108108109,0.035035035035035036
169,169,0.031031031031031032,0.05905905905905906,0.20520520520520522,0.06306306306306306,0.07607607607607608,0.07507507507507508
170,170,0.009009009009009009,0.017017017017017015,0.05105105105105105,0.08608608608608609,0.006006006006006006,0.014014014014014014
171,171,0.007007007007007007,0.029029029029029027,0.031031031031031032,0.023023023023023025,0.013013013013013013,0.009009009009009009
172,172,0.002002002002002002,0.002002002002002002,0.002002002002002002,0.004004004004004004,0.008008008008008008,0.006006006006006006
173,173,0.26626626626626626,0.24424424424424424,0.34634634634634637,0.3813813813813814,0.13113113113113112,0.24524524524524524
174,174,0.03003003003003003,0.03203203203203203,0.043043043043043044,0.03003003003003003,0.014014014014014014,0.02702702702702703
175,175,0.024024024024024024,0.04004004004004004,0.06506506506506507,0.025025025025025023,0.01901901901901902,0.01901901901901902
176,176,0.08808808808808809,0.0980980980980981,0.09109109109109109,0.16016016016016016,0.036036036036036036,0.031031031031031032
177,177,0.49149149149149146,0.46846846846846846,0.6256256256256256,0.44344344344344344,0.2932932932932933,0.25325325325325326
178,178,0.001001001001001001,0.001001001001001001,0.006006006006006006,0.003003003003003003,0.002002002002002002,0.004004004004004004
179,179,0.1091091091091091,0.06906906906906907,0.24424424424424424,0.0980980980980981,0.01901901901901902,0.2122122122122122
180,180,0.08008008008008008,0.05305305305305305,0.27927927927927926,0.14314314314314314,0.08508508508508508,0.12212212212212212
181,181,0.036036036036036036,0.031031031031031032,0.012012012012012012,0.01901901901901902,0.015015015015015015,0.015015015015015015
182,182,0.011011011011011011,0.007007007007007007,0.002002002002002002,0.003003003003003003,0.001001001001001001,0.026026026026026026
183,183,0.05405405405405406,0.06106106106106106,0.056056056056056056,0.04704704704704705,0.09009009009009009,0.04904904904904905
184,184,0.0990990990990991,0.21921921921921922,0.14114114114114115,0.11611611611611611,0.04904904904904905,0.21521521521521522
185,185,0.26726726726726724,0.26926926926926925,0.2082082082082082,0.4724724724724725,0.3983983983983984,0.3283283283283283
186,186,0.2802802802802803,0.1921921921921922,0.06406406406406406,0.006006006006006006,0.013013013013013013,0.008008008008008008
187,187,0.17217217217217218,0.2782782782782783,0.4344344344344344,0.33733733733733734,0.19519519519519518,0.2042042042042042
188,188,0.1041041041041041,0.14114114114114115,0.17617617617617617,0.15715715715715717,0.11811811811811812,0.12712712712712712
189,189,0.06406406406406406,0.18018018018018017,0.062062062062062065,0.14614614614614616,0.16416416416416416,0.1011011011011011
190,190,0.002002002002002002,0.001001001001001001,0.002002002002002002,0.005005005005005005,0.001001001001001001,0.002002002002002002
191,191,0.035035035035035036,0.04604604604604605,0.03003003003003003,0.004004004004004004,0.001001001001001001,0.018018018018018018
192,192,0.16816816816816815,0.24824824824824826,0.19019019019019018,0.22322322322322322,0.08608608608608609,0.2772772772772773
193,193,0.02102102102102102,0.058058058058058054,0.026026026026026026,0.06306306306306306,0.017017017017017015,0.02702702702702703
194,194,0.12312312312312312,0.22122122122122123,0.03403403403403403,0.09109109109109109,0.07007007007007007,0.27927927927927926
195,195,0.1781781781781782,0.15515515515515516,0.2092092092092092,0.056056056056056056,0.0960960960960961,0.08708708708708708
196,196,0.6246246246246246,0.3983983983983984,0.8978978978978979,0.38738738738738737,0.21921921921921922,0.3843843843843844
197,197,0.036036036036036036,0.023023023023023025,0.05305305305305305,0.05305305305305305,0.02702702702702703,0.044044044044044044
198,198,0.057057057057057055,0.03403403403403403,0.050050050050050046,0.01001001001001001,0.003003003003003003,0.001001001001001001
199,199,0.04004004004004004,0.16516516516516516,0.04204204204204204,0.04504504504504504,0.05105105105105105,0.04104104104104104
200,200,0.012012012012012012,0.01001001001001001,0.04604604604604605,0.02102102102102102,0.024024024024024024,0.07407407407407407
201,201,0.03403403403403403,0.04904904904904905,0.08508508508508508,0.21021021021021022,0.10710710710710711,0.11811811811811812
202,202,0.1831831831831832,0.1921921921921922,0.5955955955955956,0.07507507507507508,0.036036036036036036,0.0960960960960961
203,203,0.1111111111111111,0.24924924924924924,0.1941941941941942,0.3083083083083083,0.21521521521521522,0.46846846846846846
204,204,0.38238238238238237,0.5215215215215215,0.7987987987987988,0.1931931931931932,0.28428428428428426,0.18218218218218218
205,205,0.02102102102102102,0.013013013013013013,0.011011011011011011,0.002002002002002002,0.002002002002002002,0.001001001001001001
206,206,0.024024024024024024,0.013013013013013013,0.013013013013013013,0.015015015015015015,0.029029029029029027,0.017017017017017015
207,207,0.044044044044044044,0.09309309309309309,0.04604604604604605,0.037037037037037035,0.08308308308308308,0.029029029029029027
208,208,0.18518518518518517,0.27627627627627627,0.7307307307307307,0.3013013013013013,0.4014014014014014,0.2172172172172172
209,209,0.01901901901901902,0.012012012012012012,0.002002002002002002,0.001001001001001001,0.001001001001001001,0.001001001001001001
210,210,0.03003003003003003,0.012012012012012012,0.07707707707707707,0.007007007007007007,0.011011011011011011,0.025025025025025023
211,211,0.15315315315315314,0.04104104104104104,0.16716716716716717,0.0990990990990991,0.07007007007007007,0.12512512512512514
212,212,0.19519519519519518,0.17917917917917917,0.07907907907907907,0.22822822822822822,0.11711711711711711,0.35935935935935936
213,213,0.14714714714714713,0.13613613613613612,0.22922922922922923,0.11211211211211211,0.12312312312312312,0.0920920920920921
214,214,0.031031031031031032,0.022022022022022022,0.062062062062062065,0.4084084084084084,0.07407407407407407,0.17517517517517517
215,215,0.1781781781781782,0.1941941941941942,0.02102102102102102,0.04604604604604605,0.005005005005005005,0.17517517517517517
216,216,0.1061061061061061,0.11011011011011011,0.11311311311311312,0.2952952952952953,0.07207207207207207,0.11711711711711711
217,217,0.014014014014014014,0.009009009009009009,0.029029029029029027,0.009009009009009009,0.007007007007007007,0.16516516516516516
218,218,0.4114114114114114,0.4034034034034034,0.7817817817817818,0.44744744744744747,0.18518518518518517,0.3153153153153153
219,219,0.28128128128128127,0.4184184184184184,0.7167167167167167,0.2802802802802803,0.3313313313313313,0.4164164164164164
220,220,0.001001001001001001,0.001001001001001001,0.002002002002002002,0.004004004004004004,0.04604604604604605,0.002002002002002002
221,221,0.43043043043043044,0.4074074074074074,0.6156156156156156,0.4964964964964965,0.36536536536536535,0.35835835835835833
222,222,0.10510510510510511,0.08308308308308308,0.16916916916916916,0.13113113113113112,0.06006006006006006,0.14214214214214213
223,223,0.28128128128128127,0.3183183183183183,0.7677677677677678,0.2272272272272272,0.24124124124124124,0.17617617617617617
224,224,0.02102102102102102,0.022022022022022022,0.014014014014014014,0.02002002002002002,0.022022022022022022,0.024024024024024024
225,225,0.022022022022022022,0.02702702702702703,0.006006006006006006,0.016016016016016016,0.02702702702702703,0.1061061061061061
226,226,0.2822822822822823,0.25125125125125125,0.5945945945945946,0.1961961961961962,0.2112112112112112,0.2042042042042042
227,227,0.003003003003003003,0.003003003003003003,0.001001001001001001,0.02002002002002002,0.001001001001001001,0.005005005005005005
228,228,0.12312312312312312,0.09009009009009009,0.1781781781781782,0.13713713713713713,0.07107107107107107,0.06306306306306306
229,229,0.3153153153153153,0.3533533533533533,0.41541541541541543,0.14714714714714713,0.17417417417417416,0.6356356356356356
230,230,0.4174174174174174,0.36036036036036034,0.057057057057057055,0.11211211211211211,0.1031031031031031,0.14014014014014015
231,231,0.002002002002002002,0.002002002002002002,0.008008008008008008,0.016016016016016016,0.002002002002002002,0.017017017017017015
232,232,0.002002002002002002,0.005005005005005005,0.001001001001001001,0.002002002002002002,0.016016016016016016,0.001001001001001001
233,233,0.12512512512512514,0.22622622622622623,0.08808808808808809,0.15515515515515516,0.15415415415415415,0.31431431431431434
234,234,0.2652652652652653,0.25925925925925924,0.06106106106106106,0.1881881881881882,0.06006006006006006,0.16516516516516516
235,235,0.3023023023023023,0.2272272272272272,0.011011011011011011,0.06406406406406406,0.004004004004004004,0.04104104104104104
236,236,0.14414414414414414,0.07707707707707707,0.01001001001001001,0.028028028028028028,0.05105105105105105,0.04504504504504504
237,237,0.13513513513513514,0.2502502502502503,0.28128128128128127,0.2502502502502503,0.11611611611611611,0.24324324324324323
238,238,0.07607607607607608,0.06406406406406406,0.2042042042042042,0.1921921921921922,0.04604604604604605,0.09509509509509509
239,239,0.017017017017017015,0.17917917917917917,0.009009009009009009,0.006006006006006006,0.001001001001001001,0.005005005005005005
