,x,LEG,LEG-TV,LIME,CShap,KernelSHAP,GradCam
0,0,0.005005005005005005,0.006006006006006006,0.004004004004004004,0.006006006006006006,0.002002002002002002,0.02002002002002002
1,1,0.21021021021021022,0.1781781781781782,0.1031031031031031,0.06306306306306306,0.15915915915915915,0.003003003003003003
2,2,0.001001001001001001,0.002002002002002002,0.001001001001001001,0.09009009009009009,0.02102102102102102,0.04204204204204204
3,3,0.31931931931931934,0.14514514514514515,0.1781781781781782,0.04104104104104104,0.16416416416416416,0.1891891891891892
4,4,0.34134134134134136,1.0,0.014014014014014014,1.0,0.07507507507507508,1.0
5,5,0.2082082082082082,0.2012012012012012,1.0,1.0,1.0,0.21921921921921922
6,6,0.023023023023023025,0.01901901901901902,0.035035035035035036,0.11711711711711711,0.05205205205205205,0.043043043043043044
7,7,0.037037037037037035,0.016016016016016016,0.023023023023023025,0.011011011011011011,0.050050050050050046,0.0960960960960961
8,8,0.058058058058058054,0.08008008008008008,0.024024024024024024,0.008008008008008008,0.003003003003003003,0.029029029029029027
9,9,0.003003003003003003,0.003003003003003003,0.018018018018018018,0.005005005005005005,0.012012012012012012,0.002002002002002002
10,10,0.001001001001001001,0.028028028028028028,0.02002002002002002,0.009009009009009009,0.028028028028028028,0.01001001001001001
11,11,0.0970970970970971,0.015015015015015015,0.32732732732732733,0.1011011011011011,0.06506506506506507,0.06806806806806806
12,12,0.1061061061061061,0.15415415415415415,0.036036036036036036,0.8448448448448448,0.13313313313313313,1.0
13,13,0.12012012012012012,0.02002002002002002,0.07607607607607608,0.13913913913913914,0.004004004004004004,0.017017017017017015
14,14,0.023023023023023025,0.05205205205205205,0.03303303303303303,0.7797797797797797,0.05905905905905906,0.018018018018018018
15,15,0.7547547547547547,0.7407407407407407,1.0,1.0,0.25125125125125125,1.0
16,16,0.006006006006006006,0.024024024024024024,0.04504504504504504,0.3013013013013013,0.016016016016016016,0.001001001001001001
17,17,0.03403403403403403,0.05305305305305305,0.23023023023023023,0.5955955955955956,0.5165165165165165,0.998998998998999
18,18,0.004004004004004004,0.006006006006006006,0.001001001001001001,0.001001001001001001,0.017017017017017015,0.009009009009009009
19,19,0.005005005005005005,0.01001001001001001,0.003003003003003003,0.04904904904904905,0.011011011011011011,0.014014014014014014
20,20,0.2122122122122122,0.15815815815815815,0.7787787787787788,1.0,0.022022022022022022,0.02102102102102102
21,21,0.06106106106106106,0.04604604604604605,0.06406406406406406,0.05905905905905906,0.06106106106106106,0.12512512512512514
22,22,0.04204204204204204,0.07907907907907907,1.0,1.0,1.0,0.47347347347347346
23,23,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.003003003003003003
24,24,0.058058058058058054,0.1041041041041041,0.948948948948949,0.4074074074074074,0.2872872872872873,0.1941941941941942
25,25,0.06406406406406406,0.04604604604604605,0.08608608608608609,0.33433433433433435,0.14814814814814814,0.13113113113113112
26,26,0.1931931931931932,0.03903903903903904,0.8358358358358359,0.1991991991991992,0.037037037037037035,0.037037037037037035
27,27,0.036036036036036036,0.02702702702702703,0.03903903903903904,0.01001001001001001,0.07907907907907907,0.02102102102102102
28,28,0.012012012012012012,0.005005005005005005,0.007007007007007007,0.007007007007007007,0.024024024024024024,0.008008008008008008
29,29,0.001001001001001001,0.001001001001001001,0.002002002002002002,0.001001001001001001,0.004004004004004004,0.001001001001001001
30,30,0.08608608608608609,0.04104104104104104,0.05905905905905906,0.06706706706706707,0.0920920920920921,0.03203203203203203
31,31,0.06406406406406406,0.07007007007007007,0.5945945945945946,0.29429429429429427,0.2782782782782783,0.3483483483483483
32,32,0.5525525525525525,0.18518518518518517,0.01001001001001001,1.0,0.007007007007007007,0.025025025025025023
33,33,0.06706706706706707,0.24824824824824826,0.044044044044044044,0.6586586586586587,0.04204204204204204,0.1921921921921922
34,34,0.06806806806806806,0.028028028028028028,0.002002002002002002,0.005005005005005005,0.003003003003003003,0.004004004004004004
35,35,0.009009009009009009,0.07707707707707707,0.1931931931931932,0.017017017017017015,0.02002002002002002,0.036036036036036036
36,36,0.4274274274274274,0.3183183183183183,1.0,1.0,1.0,1.0
37,37,0.3663663663663664,0.5085085085085085,1.0,1.0,1.0,1.0
38,38,1.0,1.0,1.0,1.0,1.0,1.0
39,39,0.19519519519519518,0.07407407407407407,0.05405405405405406,0.46546546546546547,0.05405405405405406,0.07707707707707707
40,40,0.12112112112112113,0.017017017017017015,0.022022022022022022,0.08808808808808809,0.036036036036036036,0.09309309309309309
41,41,0.008008008008008008,0.01001001001001001,0.003003003003003003,0.001001001001001001,0.001001001001001001,0.006006006006006006
42,42,0.043043043043043044,0.03203203203203203,0.017017017017017015,0.06906906906906907,0.022022022022022022,0.025025025025025023
43,43,0.017017017017017015,0.005005005005005005,0.003003003003003003,0.0890890890890891,0.004004004004004004,0.006006006006006006
44,44,0.009009009009009009,0.002002002002002002,0.002002002002002002,0.022022022022022022,0.006006006006006006,0.001001001001001001
45,45,0.1781781781781782,0.1011011011011011,0.03903903903903904,0.05205205205205205,0.029029029029029027,0.06706706706706707
46,46,0.16516516516516516,0.18618618618618618,0.002002002002002002,0.035035035035035036,0.024024024024024024,0.02002002002002002
47,47,0.06306306306306306,0.11311311311311312,0.006006006006006006,0.011011011011011011,0.018018018018018018,0.01901901901901902
48,48,0.014014014014014014,0.015015015015015015,0.08008008008008008,0.08708708708708708,0.03203203203203203,0.04504504504504504
49,49,0.008008008008008008,0.009009009009009009,0.0890890890890891,0.9819819819819819,1.0,0.005005005005005005
50,50,0.04004004004004004,0.06306306306306306,0.025025025025025023,0.15515515515515516,0.005005005005005005,0.016016016016016016
51,51,0.4184184184184184,0.17517517517517517,0.15415415415415415,0.1981981981981982,0.031031031031031032,1.0
52,52,0.016016016016016016,0.02002002002002002,0.011011011011011011,0.06906906906906907,0.12512512512512514,0.2822822822822823
53,53,0.38738738738738737,0.04604604604604605,0.7887887887887888,0.36736736736736736,0.16316316316316315,0.18118118118118118
54,54,0.005005005005005005,0.002002002002002002,0.023023023023023025,0.003003003003003003,0.08008008008008008,0.009009009009009009
55,55,0.34134134134134136,0.1891891891891892,1.0,1.0,1.0,1.0
56,56,0.004004004004004004,0.002002002002002002,0.001001001001001001,0.002002002002002002,0.002002002002002002,0.001001001001001001
57,57,0.12512512512512514,0.07107107107107107,0.06606606606606606,1.0,0.11311311311311312,1.0
58,58,0.3123123123123123,0.35935935935935936,0.22622622622622623,0.7747747747747747,0.15515515515515516,0.42542542542542544
59,59,0.5595595595595596,0.2922922922922923,0.2182182182182182,0.23323323323323322,0.2682682682682683,0.23623623623623624
60,60,0.21421421421421422,0.23723723723723725,0.07607607607607608,0.5695695695695696,1.0,0.3813813813813814
61,61,0.008008008008008008,0.024024024024024024,0.002002002002002002,0.2952952952952953,0.003003003003003003,0.029029029029029027
62,62,1.0,0.1831831831831832,0.16816816816816815,1.0,1.0,1.0
63,63,0.015015015015015015,0.014014014014014014,0.003003003003003003,0.031031031031031032,0.004004004004004004,0.008008008008008008
64,64,0.009009009009009009,0.02002002002002002,0.07007007007007007,0.07107107107107107,0.05105105105105105,0.12512512512512514
65,65,0.18518518518518517,0.12612612612612611,0.13613613613613612,0.6496496496496497,0.3263263263263263,0.6786786786786787
66,66,1.0,1.0,1.0,1.0,1.0,1.0
67,67,1.0,1.0,1.0,1.0,1.0,1.0
68,68,0.014014014014014014,0.01001001001001001,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.007007007007007007
69,69,0.16716716716716717,0.05305305305305305,0.07507507507507508,0.10710710710710711,0.09109109109109109,0.043043043043043044
70,70,0.006006006006006006,0.037037037037037035,0.005005005005005005,0.03003003003003003,0.026026026026026026,0.025025025025025023
71,71,0.001001001001001001,0.001001001001001001,0.003003003003003003,0.008008008008008008,0.001001001001001001,0.002002002002002002
72,72,0.004004004004004004,0.008008008008008008,0.001001001001001001,0.001001001001001001,0.002002002002002002,0.001001001001001001
73,73,0.005005005005005005,0.007007007007007007,0.01001001001001001,0.16516516516516516,0.015015015015015015,0.3183183183183183
74,74,0.11511511511511512,0.056056056056056056,0.008008008008008008,1.0,0.06606606606606606,0.03003003003003003
75,75,0.01001001001001001,0.013013013013013013,0.012012012012012012,0.08508508508508508,0.011011011011011011,0.02702702702702703
76,76,0.13713713713713713,0.15815815815815815,1.0,1.0,1.0,1.0
77,77,0.001001001001001001,0.002002002002002002,0.001001001001001001,0.018018018018018018,0.001001001001001001,0.008008008008008008
78,78,0.03903903903903904,0.014014014014014014,0.05405405405405406,0.32232232232232233,0.02702702702702703,0.03003003003003003
79,79,0.037037037037037035,0.028028028028028028,0.002002002002002002,0.11411411411411411,0.026026026026026026,0.12812812812812813
80,80,0.03403403403403403,0.050050050050050046,0.04704704704704705,0.10510510510510511,0.002002002002002002,0.03003003003003003
