,x,LEG,LEG-TV,LIME,CShap,KernelSHAP,GradCam
0,0,0.005005005005005005,0.006006006006006006,0.001001001001001001,0.006006006006006006,0.006006006006006006,0.004004004004004004
1,1,0.055055055055055056,0.057057057057057055,0.1031031031031031,0.02102102102102102,0.10010010010010009,0.001001001001001001
2,2,0.001001001001001001,0.005005005005005005,0.24524524524524524,0.13113113113113112,0.011011011011011011,0.035035035035035036
3,3,0.15715715715715717,0.15515515515515516,0.14614614614614616,0.0970970970970971,0.026026026026026026,0.08608608608608609
4,4,0.15415415415415415,0.03403403403403403,0.014014014014014014,0.017017017017017015,0.056056056056056056,0.015015015015015015
5,5,0.05905905905905906,0.07807807807807808,0.21621621621621623,0.24724724724724725,0.022022022022022022,0.12712712712712712
6,6,0.04004004004004004,0.018018018018018018,0.03203203203203203,0.17517517517517517,0.026026026026026026,0.036036036036036036
7,7,0.0990990990990991,0.1041041041041041,0.011011011011011011,0.1041041041041041,0.009009009009009009,0.07907907907907907
8,8,0.13913913913913914,0.0970970970970971,0.057057057057057055,0.009009009009009009,0.001001001001001001,0.012012012012012012
9,9,0.012012012012012012,0.02102102102102102,0.001001001001001001,0.01001001001001001,0.004004004004004004,0.002002002002002002
10,10,0.002002002002002002,0.01901901901901902,0.02702702702702703,0.005005005005005005,0.007007007007007007,0.004004004004004004
11,11,0.01901901901901902,0.022022022022022022,0.004004004004004004,0.013013013013013013,0.014014014014014014,0.022022022022022022
12,12,0.05405405405405406,0.09009009009009009,0.03803803803803804,0.08408408408408408,0.031031031031031032,0.044044044044044044
13,13,0.11211211211211211,0.03803803803803804,0.14414414414414414,0.025025025025025023,0.009009009009009009,0.01901901901901902
14,14,0.037037037037037035,0.05905905905905906,0.012012012012012012,0.050050050050050046,0.009009009009009009,0.007007007007007007
15,15,0.08308308308308308,0.15615615615615616,0.06106106106106106,0.35235235235235235,0.11311311311311312,0.3233233233233233
16,16,0.003003003003003003,0.005005005005005005,0.004004004004004004,0.006006006006006006,0.011011011011011011,0.001001001001001001
